Annotation/Divergence,DD6_old_rep1,DD7_old_rep2,DD8_old_rep3,DD9_old_rep4,DD10_old_rep5,DD11_old_rep6,DD18_old121_rep1,DD19_old121_rep2,DD20_old121_rep3,DD21_old121_rep4,DD22_old121_rep5,DD23_old121_rep6
Dexi,19.302,14.637,17.589000000000002,22.706999999999997,16.596,19.660999999999998,14.08,15.469000000000001,13.325,17.832,15.241,13.866
Pkd1l3,0.26899999999999996,0.149,0.401,0.295,0.43799999999999994,0.349,0.557,0.457,0.462,0.32899999999999996,0.47100000000000003,0.43200000000000005
Nyap2,1.5319999999999998,1.6840000000000002,1.192,0.51,1.149,1.419,1.453,2.1719999999999997,1.8840000000000001,1.5490000000000002,2.026,1.98
9230009I02Rik,0.467,0.68,0.312,0.445,0.5,0.382,0.098,0.364,0.371,0.29600000000000004,0.39799999999999996,0.34
Cox7c,4.831,6.146,6.037000000000001,10.867,6.809,6.132999999999999,1.893,6.893,3.448,2.679,1.9269999999999998,4.611000000000001
Thsd1,1.329,1.325,1.006,1.171,1.308,1.14,1.038,1.0270000000000001,1.117,1.063,0.8290000000000001,1.006
Fkbp5,11.437999999999999,6.949,11.032,11.57,10.179,10.552,11.276,11.357000000000001,11.644,13.273,13.22,13.234000000000002
Hectd2,7.566,4.69,9.113999999999999,6.577999999999999,8.392999999999999,8.312999999999999,9.982000000000001,10.453,9.702,9.767999999999999,9.344,9.876
Rpp25,4.3919999999999995,6.2410000000000005,4.169,6.044,3.997,5.322,4.131,3.9360000000000004,3.261,3.88,3.738,4.21
Vps13a,4.5169999999999995,4.101,4.533,3.235,4.38,4.477,5.598,5.281000000000001,5.483,4.888,5.901,5.388
Xbp1,23.884,24.429000000000002,18.867,24.343000000000004,20.914,18.633,14.205,15.024000000000001,16.275,18.276,18.021,18.105
Mir703,5.6739999999999995,10.829,12.133,14.192,9.652000000000001,9.455,6.226,7.085,5.5120000000000005,8.392000000000001,5.811,5.416
Satb2,7.263999999999999,7.504,3.863,4.317,3.806,6.75,3.4539999999999997,3.6010000000000004,4.1930000000000005,4.566,3.852,3.596
Gm1661,0.21,0.17800000000000002,0.22899999999999998,0.249,0.257,0.08,0.308,0.22899999999999998,0.28,0.249,0.313,0.375
Gipc1,21.784000000000002,22.764,21.498,27.412,20.498,22.331,15.866,19.045,15.056,21.044,16.225,18.866
Tac2,3.534,5.415,2.8360000000000003,4.646,3.49,3.4730000000000003,2.085,2.381,3.1639999999999997,2.95,3.141,2.9739999999999998
Adgrb1,73.312,83.53399999999999,70.583,72.02600000000001,69.304,71.722,58.794,63.416000000000004,53.431999999999995,59.07,63.988,63.756
Tnpo1,5.7829999999999995,6.2860000000000005,5.2620000000000005,2.4019999999999997,5.334,4.595,7.374,6.885,7.831,5.775,7.55,7.232
Maf,4.0,4.071000000000001,4.436,3.775,4.684,4.129,5.912999999999999,4.396,5.609,5.184,5.832000000000001,5.626
Fem1c,4.578,5.382999999999999,4.58,3.095,4.354,4.657,6.189,5.859,5.41,5.3660000000000005,5.922999999999999,4.872
Plbd1,0.078,0.166,0.182,0.46299999999999997,0.266,0.248,0.5429999999999999,0.142,0.455,0.40399999999999997,0.465,0.49700000000000005
Eif4ebp3,4.946000000000001,5.216,5.093999999999999,7.331,4.503,4.837,3.765,3.7030000000000003,3.859,4.894,3.9330000000000003,3.87
Gm14827,1.713,1.959,1.4869999999999999,1.766,1.689,1.56,1.726,1.195,1.4609999999999999,1.194,1.073,1.375
Col4a5,0.40299999999999997,0.415,0.551,0.371,1.057,0.551,0.868,0.588,0.9570000000000001,0.8140000000000001,0.883,0.902
Rpa2,5.622999999999999,5.4670000000000005,4.742,5.353,4.65,5.2170000000000005,4.24,4.281000000000001,3.866,5.278,4.091,4.348
Rpl13,31.635,28.607,27.305999999999997,58.61,29.039,25.386,10.187999999999999,32.34,13.42,11.475999999999999,8.743,21.459
Fzd7,1.785,1.69,1.859,1.76,3.0039999999999996,1.619,2.53,1.954,3.097,2.2159999999999997,3.383,3.043
Cnn2,2.247,2.309,2.654,2.3369999999999997,2.822,1.673,3.0660000000000003,2.7460000000000004,3.3339999999999996,3.035,2.156,3.464
Ybx1,18.439,23.029,18.707,23.373,21.006,20.11,16.52,16.425,16.67,19.324,16.009,17.633
Hsf4,4.487,5.4879999999999995,4.186,6.545,5.077,5.726,3.662,3.645,3.9589999999999996,4.9239999999999995,4.186,4.478
Tbl1xr1,15.595999999999998,10.97,16.079,12.09,15.561,15.812999999999999,17.663,17.851,17.672,16.06,17.962,17.485
Tenm2,17.833,8.222000000000001,16.224,15.356,15.269,18.155,19.024,19.742,19.49,17.207,19.730999999999998,19.590999999999998
Prkg1,2.371,1.756,2.502,1.716,2.56,2.374,3.722,3.6189999999999998,3.1889999999999996,3.12,3.35,3.648
Eea1,8.027999999999999,7.209,8.082,6.182,7.992999999999999,7.545,9.843,9.5,9.769,8.92,9.956,9.592
AA387883,0.777,0.852,0.746,0.609,0.528,0.406,0.501,0.415,0.609,0.405,0.306,0.465
Ldhb,110.552,156.809,105.596,143.249,108.82600000000001,120.04799999999999,90.632,95.339,102.041,121.37100000000001,101.04700000000001,93.779
Evl,44.013999999999996,58.328,42.371,59.211999999999996,42.943000000000005,45.614,36.753,40.266999999999996,36.066,43.986999999999995,39.54,39.188
Ndufa12,20.289,16.508,20.928,29.048000000000002,25.355999999999998,23.656,13.327,15.415999999999999,11.493,19.596,16.345,16.072
Ncf2,0.257,0.182,0.16699999999999998,0.222,0.08800000000000001,0.163,0.141,0.11699999999999999,0.107,0.048,0.08,0.16399999999999998
3110039M20Rik,5.671,7.33,5.249,7.604,4.838,6.685,5.202000000000001,4.577,4.0969999999999995,5.192,2.95,5.785
4930579G24Rik,0.312,0.562,0.39399999999999996,0.40399999999999997,0.39799999999999996,0.52,0.513,0.6729999999999999,0.6920000000000001,0.6629999999999999,0.348,0.67
Myo1g,0.163,0.139,0.145,0.086,0.175,0.14800000000000002,0.239,0.191,0.155,0.207,0.139,0.23800000000000002
Fbxo16,3.582,4.744,3.0780000000000003,4.9830000000000005,3.4210000000000003,3.75,2.069,3.253,2.826,2.695,2.949,3.0389999999999997
Nhs,0.39,0.6609999999999999,0.292,0.24600000000000002,0.304,0.311,0.623,0.943,0.49700000000000005,0.45899999999999996,0.613,0.569
Brms1,8.55,14.554,9.523,13.270999999999999,10.888,9.937999999999999,8.452,8.131,8.787,9.142000000000001,9.337,8.527999999999999
F12,0.235,0.233,0.213,0.23199999999999998,0.08,0.174,0.057,0.107,0.065,0.087,0.233,0.075
Mrpl42,14.203,16.59,17.833,23.638,15.842,16.849,13.37,14.377,11.890999999999998,14.720999999999998,13.439,14.593
Hykk,0.887,0.701,1.0290000000000001,0.847,1.268,0.878,1.44,1.133,1.2930000000000001,0.9229999999999999,1.3769999999999998,1.368
Teddm2,0.46399999999999997,0.433,0.253,0.585,0.505,0.53,0.272,0.295,0.309,0.24,0.276,0.325
Cox7b,55.451,51.733000000000004,53.044,81.16,54.266000000000005,60.586999999999996,39.101,45.81399999999999,47.262,50.958999999999996,47.486000000000004,50.357
Zbtb38,10.383,8.331,10.550999999999998,6.0,10.534,9.589,11.914000000000001,12.543,11.372,9.162,11.349,10.972000000000001
Plpp7,7.1129999999999995,7.069,7.265,9.357000000000001,7.502999999999999,8.229,6.065,6.65,4.696000000000001,7.376,7.523,6.749
Gm14169,2.247,4.018,3.045,2.97,2.7680000000000002,2.525,2.043,2.343,2.326,2.537,2.261,2.164
Opcml,35.214,20.768,36.373000000000005,28.146,35.296,39.806,41.132,40.593,41.016000000000005,39.667,41.964,40.626
Vip,18.33,14.734000000000002,13.507,18.074,13.915,17.117,10.749,11.234000000000002,12.306,16.057000000000002,12.148,12.788
Zfp947,0.20199999999999999,0.27,0.314,0.278,0.098,0.183,0.127,0.184,0.16,0.043,0.10800000000000001,0.11
Icosl,4.195,1.922,3.8710000000000004,3.6060000000000003,3.7680000000000002,3.764,4.746,4.038,4.238,4.529,3.937,4.928999999999999
Vtn,24.326999999999998,27.863000000000003,22.28,27.843000000000004,26.045,21.691999999999997,36.366,23.253,30.195,41.007,27.392,38.516
Prcp,1.297,1.6059999999999999,1.6740000000000002,0.9229999999999999,1.641,1.844,2.239,1.979,1.7280000000000002,1.784,1.932,1.766
2300009A05Rik,8.769,8.204,10.629000000000001,11.277000000000001,7.6339999999999995,10.478,5.849,7.612,6.801,7.82,5.475,6.975
Gpr165,1.995,2.222,2.037,0.9620000000000001,1.652,2.2430000000000003,2.637,2.6630000000000003,2.695,3.1460000000000004,2.524,3.043
U2af1l4,23.859,22.293000000000003,20.366,29.180999999999997,24.229,21.238000000000003,19.028,19.467,15.685,22.221,18.772000000000002,20.718000000000004
Map6,25.906,30.369,26.049,30.136999999999997,24.226,30.428,19.817,23.465,20.805,24.774,22.526999999999997,22.969
Vps9d1,17.262,19.639,16.9,19.663,18.128,18.886,14.602,16.269000000000002,15.152999999999999,16.213,15.517000000000001,15.130999999999998
Rpl39,91.779,95.26899999999999,83.721,136.425,71.803,68.235,40.1,74.90899999999999,39.847,43.442,30.986,60.217
Uqcrq,40.461999999999996,44.646,40.802,59.575,45.583,47.067,31.629,39.408,33.782,41.567,35.186,38.348
A230050P20Rik,32.692,36.547,34.57,41.973,33.086,34.268,27.498,28.065,27.044,32.132,28.236,29.046999999999997
Prdm11,0.741,0.5589999999999999,0.608,0.275,0.812,0.836,1.114,1.719,0.983,0.9440000000000001,1.318,1.021
Entpd7,2.767,2.6060000000000003,2.931,2.116,2.6860000000000004,2.764,3.185,3.043,3.34,3.21,3.536,3.3760000000000003
Gar1,6.252000000000001,6.281000000000001,6.136,7.287000000000001,5.782,7.282,4.795,5.181,5.391,6.4639999999999995,4.611000000000001,5.755
Mirg,18.038,19.226,12.78,19.479,13.727,13.522,10.634,9.698,13.439,15.489,10.164,12.044
Ptk7,1.665,2.226,1.801,1.341,1.4780000000000002,1.287,1.933,1.824,2.089,2.0340000000000003,1.8330000000000002,2.153
Plekho2,3.6660000000000004,3.77,3.3510000000000004,3.7260000000000004,3.727,3.201,2.7910000000000004,2.84,3.015,2.6,2.764,2.79
Slc22a18,0.154,0.305,0.12,0.34299999999999997,0.28,0.261,0.489,0.373,0.599,0.38,0.42100000000000004,0.392
Ube2m,79.736,85.338,81.37899999999999,109.90700000000001,81.666,89.875,63.193000000000005,68.726,67.35,77.45,72.539,70.486
Zfp974,0.937,1.0090000000000001,1.156,0.782,0.991,1.057,1.109,1.175,1.23,1.078,1.329,1.4569999999999999
C230035I16Rik,0.75,0.53,0.583,0.741,0.51,0.397,0.5479999999999999,0.34,0.555,0.185,0.27899999999999997,0.159
Pet100,8.26,8.375,8.129,12.578,8.167,9.299,6.279,7.852,6.662999999999999,7.349,7.7379999999999995,8.172
Bod1l,7.979,6.705,7.284,5.896,6.8660000000000005,7.1370000000000005,8.69,8.137,8.562999999999999,7.075,8.853,8.692
Acer2,1.3019999999999998,1.8880000000000001,1.188,1.286,1.5659999999999998,1.545,2.084,2.055,1.9369999999999998,2.734,2.585,2.508
Ppp2r3d,4.66,5.218999999999999,4.902,5.372000000000001,4.601,5.433,4.033,3.983,4.092,4.0089999999999995,4.468999999999999,4.38
Tmc3,0.018000000000000002,0.061,0.069,0.013000000000000001,0.024,0.068,0.065,0.13,0.129,0.026000000000000002,0.12,0.08
Unc5d,3.446,3.4810000000000003,3.61,3.0410000000000004,3.636,3.6039999999999996,4.6530000000000005,4.627,4.789,4.178999999999999,4.853,5.587000000000001
Dpcd,17.029,19.324,18.865,26.801,20.576999999999998,20.029,15.498,16.963,16.945999999999998,19.752,15.695,16.96
Col13a1,0.27,0.187,0.267,0.2,0.33399999999999996,0.125,0.521,0.201,0.42200000000000004,0.41700000000000004,0.494,0.45299999999999996
Lmln,3.295,1.874,3.013,2.012,2.739,2.888,3.6430000000000002,3.4339999999999997,3.492,2.727,3.904,3.5380000000000003
Mien1,35.705999999999996,39.796,35.835,47.69,37.219,34.46,28.853,31.198,28.118000000000002,34.54,31.386,31.107
Calcb,0.08,0.136,0.125,0.297,0.273,0.255,0.35200000000000004,0.29100000000000004,0.223,0.534,0.299,0.255
Lrrc75a,3.253,4.862,2.379,3.214,2.582,3.417,1.8980000000000001,2.04,2.343,2.6919999999999997,2.682,2.5380000000000003
Gls2,7.8839999999999995,7.622999999999999,5.449,7.694,6.159,6.796,4.676,5.832999999999999,5.439,5.59,5.678999999999999,5.058
Cecr5,9.04,10.681,8.002,9.87,8.156,8.224,7.027,7.586,6.43,7.252000000000001,7.845,8.166
Rplp2,11.296,13.924000000000001,14.136,14.649000000000001,13.571,12.549000000000001,7.876,8.975,6.859,11.747,9.071,11.343
Frs3,5.981,4.646,5.351,6.167999999999999,5.541,6.4270000000000005,4.217,5.627999999999999,4.26,4.663,5.018,4.654
Aldoart1,15.177999999999999,11.099,14.970999999999998,17.675,15.542,14.547,11.212,10.422,10.709000000000001,13.905999999999999,10.274000000000001,12.440999999999999
Zpld1,0.11900000000000001,0.05,0.139,0.044000000000000004,0.121,0.17,0.28300000000000003,0.18899999999999997,0.149,0.22,0.066,0.322
Vstm2l,38.95,41.323,39.372,41.498000000000005,35.72,35.475,26.386,33.216,23.250999999999998,31.349,32.415,33.009
Klhl6,0.863,0.9490000000000001,0.547,1.0659999999999998,0.718,0.649,0.5379999999999999,0.406,0.568,0.496,0.405,0.8340000000000001
Bmp5,0.221,0.255,0.484,0.387,0.505,0.318,0.983,0.49200000000000005,0.6459999999999999,0.772,0.687,0.97
Pdzrn3,3.574,4.127,2.459,3.2030000000000003,2.903,3.7769999999999997,2.395,2.26,2.628,2.546,2.021,2.417
Frmpd4,10.991,6.765,10.456,6.865,10.725,10.835999999999999,11.743,11.261,12.462,10.193,12.046,11.770999999999999
Cped1,0.519,0.547,0.428,0.303,1.101,0.469,1.713,0.728,2.042,1.325,1.3459999999999999,1.57
Cald1,8.096,7.482,10.325,9.67,12.094000000000001,8.707,13.838,10.327,14.129000000000001,11.989,12.628,13.273
Dpy19l4,3.102,3.925,3.096,1.475,3.0780000000000003,2.872,4.178999999999999,4.155,4.148,3.2310000000000003,4.39,4.08
Psd3,69.915,49.728,57.536,48.763999999999996,57.152,62.674,71.469,72.212,76.75,67.169,75.222,73.208
Erf,6.615,9.662,8.176,7.776,8.242,6.841,5.769,6.942,4.171,6.479,7.7,6.244
Gpr182,0.317,0.384,0.45799999999999996,0.20199999999999999,0.6779999999999999,0.518,2.2880000000000003,0.41200000000000003,1.51,1.8769999999999998,0.9790000000000001,1.9040000000000001
Trim65,0.7809999999999999,0.598,0.764,0.765,0.754,0.575,1.16,1.463,0.937,1.043,0.9940000000000001,0.865
Ahnak,1.338,1.828,1.376,1.032,1.567,1.26,2.475,1.465,2.181,1.9409999999999998,2.069,2.451
Tyrobp,18.088,20.109,12.999,19.802,17.622,12.265,14.234000000000002,12.07,12.78,15.91,12.655999999999999,13.079
Creb3l1,3.4619999999999997,2.476,2.5860000000000003,2.591,3.094,2.6719999999999997,2.88,2.219,2.468,2.209,2.275,2.138
Haus8,1.895,2.039,1.9769999999999999,1.9869999999999999,1.604,1.643,1.319,1.469,1.386,1.607,1.446,1.6769999999999998
Tex15,0.16399999999999998,0.247,0.22,0.122,0.205,0.179,0.313,0.265,0.299,0.196,0.285,0.191
Anp32b,16.304000000000002,20.204,18.343,22.14,15.091,15.322000000000001,14.359000000000002,13.937000000000001,13.981,16.906,13.059000000000001,14.75
Slc26a7,0.13,0.027999999999999997,0.051,0.024,0.08900000000000001,0.040999999999999995,0.47700000000000004,0.08900000000000001,0.38,0.265,0.146,0.56
Ccdc50,8.206,8.635,8.654,6.76,8.135,8.857000000000001,10.295,9.665,10.201,9.584,9.168,10.057
Nptx2,14.634,17.215,11.425999999999998,11.023,10.550999999999998,10.78,7.841,9.515,7.405,11.0,10.585,9.082
Zcwpw1,2.543,4.255,3.332,4.414,3.2,3.295,2.5989999999999998,2.214,2.8810000000000002,2.8080000000000003,2.75,2.97
9930021J03Rik,8.925,8.227,8.107000000000001,5.997999999999999,7.912999999999999,8.323,9.884,9.398,10.196,8.24,9.217,9.802
Cd74,1.516,1.982,1.178,1.966,3.437,1.403,6.0520000000000005,2.2359999999999998,6.24,4.9030000000000005,3.198,4.34
Fbln5,0.521,0.541,0.517,0.444,0.878,0.546,1.1909999999999998,0.402,1.605,1.59,1.145,1.484
Hkdc1,1.571,2.008,1.238,1.426,1.234,1.5590000000000002,1.181,1.306,1.093,0.9490000000000001,1.252,1.365
Rhpn2,1.433,1.9180000000000001,1.445,1.327,1.919,1.535,2.2430000000000003,1.6059999999999999,1.889,2.2680000000000002,2.417,2.008
Sod1,83.413,98.428,86.139,129.828,89.76799999999999,91.714,61.891999999999996,74.333,62.558,81.92,66.487,68.74
Klhl15,2.371,1.791,2.324,0.626,2.056,1.98,2.7569999999999997,2.891,2.9939999999999998,2.21,3.0239999999999996,2.418
Cbx5,23.570999999999998,21.789,24.024,18.694000000000003,23.061,23.45,27.724,27.819000000000003,28.006999999999998,24.316,27.923000000000002,27.563000000000002
Fxyd1,25.534000000000002,22.724,26.581,33.191,33.988,24.711,20.005,20.145,22.462,23.009,26.188000000000002,22.64
Pcdhb11,1.442,1.709,1.319,1.43,1.01,1.3459999999999999,1.6909999999999998,1.367,1.9780000000000002,1.5530000000000002,1.8319999999999999,1.754
Guk1,66.581,55.773999999999994,52.802,74.07300000000001,49.867,53.935,42.343999999999994,48.729,46.201,51.135,42.99,46.95
Rell2,43.075,33.579,32.816,46.233999999999995,33.788000000000004,41.956,27.427,34.76,28.147,36.367,32.601,32.43
Usp9x,11.198,8.123,10.124,5.095,8.727,9.085,14.242,14.757,14.118,11.023,15.386,13.107000000000001
Rpl19,1.784,1.335,1.9580000000000002,2.5660000000000003,1.8559999999999999,1.798,0.307,1.715,0.816,0.9309999999999999,1.016,0.8009999999999999
Txnip,6.347,7.7139999999999995,6.153,6.087999999999999,8.076,5.6160000000000005,11.758,7.56,9.441,8.96,8.267000000000001,9.615
Slc26a2,1.033,0.8759999999999999,1.2819999999999998,0.603,0.946,0.794,1.801,1.605,1.345,1.16,1.819,1.858
Rida,34.805,42.11,30.99,40.301,31.717,27.469,28.415,26.808000000000003,28.593000000000004,33.666,27.715999999999998,28.078000000000003
Cox6c,119.911,136.621,119.605,189.831,114.834,115.743,80.05,104.68799999999999,98.39399999999999,98.931,71.28699999999999,90.226
Rtn2,30.54,38.707,29.976,39.54,31.633000000000003,33.461,24.066999999999997,28.447,24.616999999999997,31.311,26.795,28.08
Acp6,8.257,8.01,6.318,6.933,7.143,5.9110000000000005,4.916,5.305,6.608,6.074,5.692,6.287999999999999
Notch2,3.7680000000000002,2.8489999999999998,3.6069999999999998,2.451,4.879,3.335,5.438,4.019,4.797,3.3539999999999996,5.095,4.525
Cdk20,3.373,4.184,3.6060000000000003,4.311,4.217,3.0780000000000003,2.436,2.641,3.042,3.71,3.3280000000000003,3.46
Med8,7.96,8.767000000000001,8.134,9.76,7.882999999999999,8.016,6.524,6.812,5.83,8.167,6.084,6.497000000000001
Zfp418,1.28,1.23,1.393,0.9059999999999999,1.083,0.902,1.4140000000000001,1.4980000000000002,1.3419999999999999,1.22,1.271,1.7009999999999998
Col18a1,0.628,0.8190000000000001,0.774,0.9079999999999999,2.325,0.924,1.6469999999999998,0.904,2.1180000000000003,1.79,2.225,2.0180000000000002
Rc3h1,5.151,4.234,5.095,3.7089999999999996,4.8660000000000005,4.6819999999999995,6.19,6.292000000000001,6.362,6.062,6.1,6.374
A830082N09Rik,2.707,2.454,2.614,2.346,2.434,3.071,2.845,3.363,3.168,3.237,2.875,3.134
Phf1,14.048,14.037,12.99,16.718,13.52,15.485,10.207,12.038,10.398,12.658,13.22,12.905
Ifi44,0.21100000000000002,0.336,0.185,0.255,0.324,0.168,0.522,0.28800000000000003,0.264,0.5670000000000001,0.374,0.303
Mfap4,1.527,0.95,1.9,2.075,2.978,1.615,3.202,2.126,2.995,3.764,2.995,3.7889999999999997
Gng13,36.334,40.67,29.272,49.272,29.82,35.548,24.386999999999997,22.279,30.046999999999997,36.564,21.9,25.622
Pak3,13.755999999999998,11.375,14.825,13.005,14.273,15.83,16.673,17.373,17.592,16.570999999999998,17.897000000000002,17.535999999999998
Washc4,8.13,6.627999999999999,7.559,6.697,7.939,7.816,8.767000000000001,8.457,9.128,8.531,9.425,8.982000000000001
Smdt1,111.46799999999999,119.98299999999999,95.506,140.44799999999998,91.93,99.59899999999999,83.376,83.59,83.8,100.693,84.49600000000001,90.508
Stt3a,11.217,9.612,10.413,7.231,10.962,10.335,12.81,12.107999999999999,12.422,11.956,12.765999999999998,12.327
Dennd2d,0.095,0.08,0.08900000000000001,0.07,0.065,0.10800000000000001,0.139,0.10300000000000001,0.21100000000000002,0.11199999999999999,0.212,0.133
Mpdz,8.595,7.097,10.058,8.493,10.468,9.621,11.277000000000001,10.255999999999998,10.696,10.264000000000001,11.675,10.575
Son,29.38,26.654,27.837,21.584,26.212,26.281,33.281,32.895,31.848000000000003,28.601999999999997,33.351,30.607
Lfng,4.649,6.257999999999999,4.977,5.517,4.103,4.319,3.967,3.7319999999999998,3.272,3.7119999999999997,3.638,3.73
Chchd2,47.367,49.02,46.254,74.726,49.468999999999994,47.227,34.092,46.321000000000005,39.983000000000004,42.923,35.468,44.213
H2afv,12.743,15.915,11.335,16.169,12.318,11.044,11.833,10.547,11.094000000000001,11.51,9.316,10.622
Mir124-2hg,5.351,6.784,3.46,5.6770000000000005,3.602,4.218999999999999,2.472,3.12,4.565,3.6239999999999997,2.265,2.867
Rpl18a,2.207,2.176,2.227,3.5810000000000004,2.354,3.1430000000000002,1.615,1.679,1.855,2.162,2.177,1.7080000000000002
Fxyd2,1.251,2.7119999999999997,1.621,2.164,1.608,2.1180000000000003,0.8140000000000001,1.262,1.621,1.7480000000000002,1.139,1.062
Efemp1,4.96,5.202999999999999,5.182,5.472,6.364,4.519,8.974,5.192,7.735,7.392,5.499,7.349
9330179D12Rik,1.103,1.462,1.287,1.788,1.36,1.357,0.9079999999999999,1.127,1.187,1.4280000000000002,1.078,0.746
Snhg14,2.763,3.3819999999999997,3.155,2.488,3.8080000000000003,3.3310000000000004,3.992,3.367,3.9419999999999997,3.802,4.22,4.474
Cdc73,4.245,3.8939999999999997,4.401,2.986,3.977,3.847,4.907,5.032,5.805,4.561,5.2139999999999995,5.224
Eif5a2,9.542,8.016,9.391,7.093999999999999,10.037,10.574000000000002,10.409,10.520999999999999,11.405,11.886,10.780999999999999,10.873
Prrc2c,15.479000000000001,13.942,15.739,9.937999999999999,13.857999999999999,13.671,19.362000000000002,18.828,17.697,13.21,19.489,16.847
Bves,1.871,1.0170000000000001,1.604,1.386,1.926,1.5830000000000002,1.719,1.8730000000000002,2.29,2.057,1.858,2.594
Pdgfd,1.3719999999999999,1.055,1.501,0.795,1.663,1.252,2.1959999999999997,1.5190000000000001,2.0,1.459,2.2359999999999998,1.774
Igflr1,3.7680000000000002,6.117000000000001,5.355,6.356,5.172000000000001,5.568,4.087,3.1860000000000004,3.2460000000000004,4.42,4.5,4.217
Ninl,1.088,1.052,1.176,1.456,1.44,1.6030000000000002,1.626,1.785,1.435,1.632,1.9480000000000002,1.693
Sgf29,6.372000000000001,5.742999999999999,5.987,7.6739999999999995,7.001,7.332000000000001,6.507000000000001,5.545,5.417000000000001,5.497999999999999,4.598,5.026
Dock10,6.2829999999999995,8.227,10.427,8.008,9.856,8.713,12.755999999999998,12.282,11.295,9.09,12.202,10.612
Btbd7,2.8560000000000003,2.634,2.623,0.82,2.149,2.175,3.603,3.7439999999999998,3.448,2.7060000000000004,3.39,3.52
Fcgr3,7.0,6.71,5.266,7.843999999999999,6.234,5.202000000000001,5.162000000000001,4.703,4.802,4.966,4.747,5.033
Fam13a,4.123,3.0869999999999997,5.492000000000001,4.822,5.891,5.656000000000001,6.006,5.9910000000000005,6.14,5.752999999999999,5.7010000000000005,5.909
Scarf2,0.6970000000000001,0.493,0.633,0.741,0.775,0.605,1.156,0.6759999999999999,0.813,0.963,0.866,1.139
Ddit3,13.485,23.671,14.854000000000001,19.986,14.082,14.623,13.357999999999999,12.16,11.697000000000001,11.772,10.88,13.109000000000002
Ak6,7.325,8.395,9.453,12.589,8.59,8.953,5.643,6.581,8.176,7.837000000000001,6.6739999999999995,6.595
Sema3d,1.178,0.83,0.9440000000000001,0.856,0.9059999999999999,1.025,1.8359999999999999,1.3159999999999998,1.6480000000000001,1.429,1.158,1.6269999999999998
Pou3f3,27.226999999999997,23.668000000000003,22.201999999999998,24.386999999999997,22.17,21.381999999999998,17.391,19.27,19.101,22.651,19.514,19.236
Fam181a,1.147,0.8340000000000001,0.552,0.648,0.669,0.6940000000000001,0.52,0.34700000000000003,0.33399999999999996,0.525,0.366,0.313
Ubald2,2.7489999999999997,2.244,2.823,3.4210000000000003,2.0469999999999997,2.798,1.176,1.8840000000000001,0.9209999999999999,1.266,1.3130000000000002,1.485
Tmsb10,14.499,15.2,14.465,19.057000000000002,16.846,16.498,7.905,11.179,11.01,14.364,10.494000000000002,13.056
Psmg4,8.565,9.459,9.048,13.293,8.467,8.617,6.857,8.511000000000001,6.28,6.931,6.5,8.226
Ago3,0.956,0.742,0.7120000000000001,0.418,0.561,0.556,1.038,1.124,0.871,0.5579999999999999,1.042,0.8390000000000001
Tbc1d8b,1.705,1.369,3.3810000000000002,2.441,3.7739999999999996,2.826,3.657,2.8489999999999998,3.715,3.3789999999999996,3.772,3.7769999999999997
Map10,1.34,1.063,1.2429999999999999,1.265,1.147,1.2890000000000001,0.885,1.06,0.948,1.119,0.885,0.784
Adck5,4.329,5.638,4.1339999999999995,6.107,4.651,4.508,4.001,3.897,3.7110000000000003,4.606,3.6210000000000004,3.915
Med4,9.523,10.587,9.291,12.055,9.176,9.763,7.399,9.024,8.406,9.972999999999999,8.238,7.716
Slc7a2,4.592,5.042,4.243,3.0789999999999997,4.045,3.136,5.337000000000001,4.622,5.364,4.6160000000000005,4.494,5.263
Fbxw4,9.658999999999999,10.51,8.896,12.468,8.889,10.429,6.428999999999999,8.627,7.274,9.777999999999999,8.315,9.043
Pcdhb16,1.411,1.3940000000000001,1.651,0.722,0.99,1.126,1.883,2.126,1.8730000000000002,1.344,1.8090000000000002,1.694
Mrvi1,0.20600000000000002,0.503,0.341,0.315,0.5870000000000001,0.344,0.8390000000000001,0.562,1.044,0.648,0.5760000000000001,0.9840000000000001
Ipo7,26.765,20.349,22.256999999999998,18.879,24.889,25.154,27.573,26.869,29.22,28.149,28.738000000000003,26.160999999999998
Cdh26,0.026000000000000002,0.045,0.08199999999999999,0.059000000000000004,0.14300000000000002,0.017,0.40399999999999997,0.287,0.175,0.057999999999999996,0.157,0.11699999999999999
Zfp174,1.2,1.094,1.284,0.966,1.1059999999999999,1.097,1.321,1.4180000000000001,1.382,1.1640000000000001,1.374,1.4780000000000002
Actrt3,0.48700000000000004,0.379,0.34700000000000003,0.48100000000000004,0.359,0.541,0.237,0.184,0.203,0.33,0.18100000000000002,0.207
Tnfsf13,1.24,1.169,1.321,1.327,1.3119999999999998,0.9620000000000001,2.083,1.71,1.6569999999999998,1.6640000000000001,1.505,2.455
Dock4,41.055,18.698,35.678000000000004,24.237,31.728,33.486,40.19,42.638000000000005,42.152,38.33,41.917,40.539
Map3k20,2.169,2.2,2.4,1.982,2.6630000000000003,2.0180000000000002,2.787,2.376,3.2039999999999997,2.283,2.992,2.906
Peg3,33.499,36.443000000000005,29.75,18.000999999999998,30.651,32.464,37.385,41.422,41.288999999999994,31.343000000000004,39.496,37.369
Tfpi,1.345,1.4040000000000001,1.046,1.38,1.724,1.018,1.892,1.2209999999999999,2.039,1.798,1.811,1.942
